Waktu,Data,Sentiment
9/8/2021 11:00,Karena ini uji coba jadi sekedar saran saja Ka Kalau bisa selain harus aplikasi bisa juga dari unduhan peduli lindungi nya yang dipakai,positive
9/16/2021 10:51,Boleh pakai Peduli Lindungi,positive
9/4/2021 8:56,Data aman di aplikasi peduli lindungi #Peduli Lindungi Aman,positive
9/19/2021 13:53,"Waduh, poster biru nuansa Peduli Lindungi ka",neutral
9/16/2021 6:29,"sudah, hari ini di PPKM level 2 dan 3, pakai aplikasi peduli lindungi vaksin ke 2. ",positive
9/19/2021 8:40,"Makanya unduh Peduli Lindungi, supaya ada yang peduli",positive
9/16/2021 11:57,"Maaf saya salah fokus sama aplikasi peduli lindungi hahaha, kalau daftar vaksin pakai Peduli Lindungi jadwal vaksinnya lagi gimana?",neutral
9/16/2021 4:19,"Langsung segera cari kak, atau bisa cari di aplikasi peduli lindungi",positive
9/22/2021 19:35,"Coba daftar pakai Peduli Lindungi, nanti kalau sudah ada di wilayah terdekat bakal di hubungi",positive
9/22/2021 19:22,"Di Peduli Lindungi ada kali Kereta nya, memang siapa yang di kalimantan?",positive
9/19/2021 4:13,lihat di Peduli Lindungi,positive
9/19/2021 4:11,kalau mall yang saya datang ini hanya scan barcode pakai scanner yang di aplikasi peduli lindungi,positive
9/16/2021 1:56,"Pemilik akun PELI (Peduli Lindungi) apakah bisa tau, orang2 mana saja yang punya status hitam yang sedang berkeliaran diluar?",neutral
9/17/2021 10:18,Kalau Peduli Lindungi ada catat data bahwa seseorang test PCR positif. yang mana jadi positif. Terus gimana,neutral
9/4/2021 11:21,"Usut tuntas yang membocorkan data pribadi, aplikasi peduli lindungi aman dan terpercaya #Peduli Lindungi Aman",positive
9/22/2021 13:59,Bolehkah aku masuk ke hatimu? Menunjukan kalau kamu siap peduli dan lindungi yak.,positive
9/22/2021 13:59,Saya akan peduli dan lindungi kok,positive
9/16/2021 9:27,"katanya Tidak perlu bawa kartu vaksinnya, yang penting punya aplikasi peduli lindungi dan sudah vaksin kedua",positive
9/20/2021 2:03,"ke pengaturan saja, peberitahuan dari Peduli Lindungi matikan",negative
9/20/2021 14:57,yang terbaru status Peduli Lindungi kuning sudah bisa,positive
9/17/2021 8:44,Tidak bukan gitu kak. langsung ke Peduli Lindungi saja,positive
9/19/2021 11:02,Sertifikat vaksin yang di aplikasi peduli lindungi ya,positive
9/16/2021 2:06,Di Peduli Lindungi bisa diunduh kok,positive
9/19/2021 5:48,sertifikat yang dari Peduli Lindungi itu kan?,neutral
9/19/2021 8:26,Wajib menggunakan aplikasi peduli lindungi yang terdapat data vaksin minimal dosis pertama.,positive
9/7/2021 16:21,"Untuk hasil test Antigen terintegrasi dengan aplikasi peduli lindungi, apabila tim tenaga kesehatan di statusnya akan terlihat",positive
9/18/2021 10:18,oh saya tahu. . . Kalau jadwal vaksin di Peduli Lindungi sama kartu vaksin beda ikut yang mana?,neutral
9/10/2021 4:16,Buka. Pakai scan aplikasi peduli lindungi,neutral
9/16/2021 8:28,Selamat sore Kak. Silahkan menunjukan sertifikat vaksin minimal dosis pertama pada aplikasi peduli lindungi,neutral
9/16/2021 7:41,"Di arahin dari sekarang, nanti kalau sudah dewasa sudah Tidak bisa di ubah sih, di tiktok 2 perempuan cantik Tidak bisa scan aplikasi peduli lindungi",negative
9/18/2021 0:48,sudah unduh aplikasi peduli lindungi belum. . ??,neutral
9/8/2021 17:51,"dan Menunjukan sertifikat / kartu vaksin minimal dosis pertama, serta mengisi formulir elektronik HAC melalui aplikasi peduli lindungi",positive
9/10/2021 6:20,"Bebas kak, menunjukan lewat aplikasi peduli lindungi juga boleh. Sama menunjukan kartu tanda penduduk juga. ",positive
9/17/2021 9:11,Selamat sore. Untuk saat ini bagi calon pengguna jasa yang ingin naik Kereta diwajibkan Menunjukan sertifikat vaksin menggunakan aplikasi peduli lindungi,neutral
9/16/2021 4:39,"Sejak pandemi malas kemana2, paling keluar rumah belanja kebutuhan ke supermarket tetap harus pakai aplikasi peduli lindungi",positive
9/8/2021 2:25,"aplikasi peduli lindungi Payah dan menyebalkan, saya sudah coba mengunduh tapi tidak bisa digunakan",negative
9/22/2021 2:23,Apa Tidak akan ada di Peduli Lindungi ya:(,negative
9/18/2021 10:50,Maksud saya yang masuk ke Whatsapp itu bukan dari Peduli Lindungi tapi dari berbagai pihak. .,negative
9/6/2021 14:30,Luhut Jamin Keamanan Data aplikasi peduli lindungi Luhut Binsar Pandjaitan,positive
9/10/2021 11:48,"Jika terdapat kendala scan barcode melalui aplikasi peduli lindungi, silahkan bisa menghubungi hot line aplikasi peduli lindungi",positive
9/10/2021 4:58,Halo kak Nurul. Kami informasikan jika sertifikat vaksin belum terbit di aplikasi peduli lindungi maka sebaiknya menghubungi nomor layanan langsung kak,neutral
9/21/2021 4:29,"Coba buka web atau unduh aplikasi peduli lindungi, disitu bisa daftar vaksin juga atau ke puskesmas terdekat",positive
9/21/2021 3:39,Kenapa memangnya ya? Tidak di Rumah sakit waktu itu petugasnya yang datang seperti vaksin masal tapi teratur sistemnya. Itu aku periksa di Peduli Lindungi,positive
9/18/2021 12:50,Nah ini yang paling penting. Pakai aplikasi peduli lindungi nih. . ,positive
9/21/2021 9:02,HAHAHA ASLI saya mikir dulu mau untuk apa ibu saya tiba2 peduli lingkungan HAHAHA terus dilanjut supaya masuk mall pakai aplikasi peduli lindungi,positive
9/20/2021 16:12,masuk di Peduli Lindungi?,neutral
9/19/2021 14:40,"1 jam bunda syaratnya perlihatkan kartu vaksin / Peduli Lindungi, tutup jam 9",positive
9/18/2021 0:14,Kalau menurutku maksudnya pakai Peduli Lindungi untuk masuk ke supermarketnya,positive
9/19/2021 12:10,Peduli Lindungi saja sering eror,negative
9/6/2021 11:02,"Iya saya takutnya Tidak bisa, ada logo merah soalnya di aplikasi peduli lindungi saya",negative
9/4/2021 15:12,"Hindari pemalsuan dokumen, kini naik kereta api wajib menggunakan aplikasi peduli lindungi.",neutral
9/22/2021 7:14,Wajib menggunakan aplikasi peduli lindungi yang terdapat data vaksin minimal dosis pertama. ,neutral
9/10/2021 9:40,"Sore sahabat, persyaratan penerbangan rute tersebut dengan menunjukan kartu vaksin dosis kedua",neutral
9/6/2021 4:51,Kami informasikan syaratnya sama kak seperti yang kami informasikan sebelumnya. Jika kartu vaksin sudah terdapat pada aplikasi peduli lindungi,neutral
9/19/2021 17:14,Ayo website Peduli Lindungi tolong lebih cepat untuk proses penerbitan kartu vaksin nya,negative
9/19/2021 9:43,"Kalau kereta jarak jauh syaratnya harus ada aplikasi peduli lindungi, sudah vaksin minimal dosis 1",positive
9/18/2021 14:59,"Betul, Saya saja ngunjungi nenek dan belikan ponsel nenek dan masukan aplikasi peduli lindungi ",positive
9/18/2021 15:38,Justru pemerintah harus pikirkan rakyat yang tidak bisa akses perkembangan teknologi informasi ,negative
9/17/2021 5:59,Telepon Peduli Lindungi saja dulu kak,positive
9/8/2021 4:57, Daftar saja sih di aplikasi peduli lindungi dan muncul seperti itu,positive
9/22/2021 4:30,"Benar sekali, karena saat ini aplikasi dan website sudah terintegrasi dengan aplikasi peduli lindungi ya.",positive
9/22/2021 11:59,Baca nih informasi yang sangat bagus ! Betapa banyak orang yang punya masalah dengan aplikasi peduli lindungi ,negative
9/21/2021 10:34,"Sama peduli banget, TANAH PAPUA pak mohon Lindungi. . kalau tidak mau melindungi, yaudah bebaskan saja!!!!",negative
9/7/2021 2:05,Ya ini…harus pakai aplikasi peduli lindungi dia. . . ,positive
9/19/2021 23:42,"Kak, Oppo F1S bisa pakai aplikasi peduli lindungi kan ya? Terimakasih",positive
9/18/2021 2:08,"sudah buka, Ka. Masuknya harus pakai aplikasi peduli lindungi. Anak- anak boleh masuk. ",positive
9/8/2021 0:31,"Saya tanya, Anda pengalamannya sama tidak dengan ibu saya saat lagi pakai aplikasi? Kalau beda lebih baik diam ",negative
9/16/2021 13:24,saya sudah :2 kali vaksin tapi belum dapat sertifikat di Peduli Lindungi,negative
9/17/2021 14:17,Lah iya benar!! Aku cari berita ternyata mulai kemarin sudah buka lagi!!! Syaratnya pakai aplikasi peduli lindungi ini ya?,positive
9/4/2021 15:20,Yang penting rakyat bayar pulsa untuk pakai aplikasi peduli lindungi. Rakyat dibuat bisnis terus. Semua mulai pakai aplikasi,negative
9/22/2021 0:29,yang Tidak punya Peduli Lindungi jadi manusia tertinggal di Indonesia hahaha,negative
9/21/2021 7:49,Peduli Lindungi untuk masuk- nya sama tujukin sertifikat vaksin saja kok,positive
9/8/2021 7:12,Dapat diinformasikan untuk status vaksin pada aplikasi peduli lindungi seperti apa?,neutral
9/18/2021 16:12,"bukan kartu vaksin, hanya scan di aplikasi peduli lindungi",positive
9/10/2021 10:34,"Sehingga jika adanya kendala scan barcode melalui aplikasi peduli lindungi, silahkan bisa menunjukan sertifikat vaksin yang sudah di unduh",positive
9/16/2021 0:31,seram sekarang kerja saja diawasi. Masuk kantor sudah mulai pakai Peduli Lindungi,negative
9/19/2021 7:33,ih serius kak harus pakai Peduli Lindungi ya?,negative
9/22/2021 6:02,masuk Peduli Lindungi saja,positive
9/22/2021 6:30,Peduli Lindungi saja untuk scan,positive
9/17/2021 11:17,"coba ke web Peduli Lindungi, masuk pakai Nomor Induk Kependudukan kamu",positive
9/17/2021 10:56,Langsung Menunjukan dari aplikasi peduli lindungi bisa kan ya?,positive
9/20/2021 14:24,"Eh kok lama sekali, ini data kamu Ketika dimasukin ke Peduli Lindungi sama engga?",negative
9/7/2021 16:53,"Peduli Lindungi ka, sertifikat vaksin kedua belum keluar di aplikasi peduli lindungi. Sudah email juga. Tapi Tidak ada respon. Gimana nih ka?",negative
9/7/2021 23:15,Peduli Lindungi Kenapa sering banget eror ya? Sebagian tempat publik sudah mengharuskan menggunakan Peduli Lindungi,negative
9/8/2021 15:00,Peduli Lindungi Kode verifikasinya kok Tidak bisa masuk ke email padahal sudah beberapa kali coba kirim kode verifikasi ,negative
9/16/2021 13:36,"Peduli Lindungi tolong dong data saya masih tertahan di vaksin gotong royong nih, saya sudah telepon ke biofarma",negative
9/17/2021 12:28,Untung saya tidak pakai aplikasi itu. . jadi tidak tahu ya. . tapi memang sih Peduli Lindungi banyak kendala terus,negative
9/16/2021 19:12,PNS dilarang kampanye. Supaya pemilu adil. Aku rasa kasus Peduli Lindungi kalau dikerjakan dengan benar pasti sangat membantu,negative
9/17/2021 11:31,Mau apa kamu? Jangan lupa unduh Peduli Lindungi hahaha,negative
9/21/2021 8:58,Bukannya sekarang di periksanya pakai aplikasi peduli lindungi ya?,neutral
9/22/2021 0:48,Tapi datanya ada tidak nanti di Peduli Lindungi?,neutral
9/20/2021 12:09,Pasti lagi bicarakan Peduli Lindungi ya?,neutral
9/17/2021 18:02,harus punya aplikasi peduli lindungi kalau tidak salah untuk scan barcode,positive
9/21/2021 15:24,TAPI 2 Minggu Kemarin MASIH SEPI banget. . Kemudian ya sepertinya pada tidak tahu keluar pakai Peduli Lindungi deh sepertinya ,negative
9/20/2021 3:38,"nah loh kalau begitu kok sertifikat nya belum keluar, kamu periksa di aplikasi peduli lindungi tidak?",neutral
9/7/2021 14:18,"dan Menunjukan sertifikat / kartu vaksin minimal dosis pertama, serta mengisi formulir elektronik HAC melalui aplikasi ",neutral
9/9/2021 4:50,Saya sudah vaksin tapi di aplikasi Tidak muncul sertifikatnya dan dibilang belum vaksin. Waktu input data.,negative
9/17/2021 0:22,Ini aplikasi peduli lindungi untuk apa butuh akses ke penyimpanan luar? Ada yang bisa jelaskan?,negative
9/17/2021 3:36,Aku SWAB antigen saja kak. . Kan sudah 2x vaksin. . boleh 1 x 24 jam. . Kalau baru sekali vaksin pakai PCR sepertinya bisa yang sudah terhubung dengan Peduli Lindungi ,positive
9/22/2021 8:22,"Sore sahabat, saat ini penerbangan rute tersebut apabila telah melaksanakan vaksinasi dosis kedua",neutral
9/18/2021 4:04,"iya kak, pakai aplikasi peduli lindungi kalau di punyaku",negative
9/18/2021 3:59,"iya terus ada booking dulu pakai aplikasi peduli lindungi, kalau ini disini sih. . . belum tahu kalau mall daerah lain",negative
9/21/2021 8:19,"Tidak, sekarang pakai Peduli Lindungi saja kak",negative
9/17/2021 3:17,"Kemarin saya periksa sertifikat vaksin 1 Tidak bisa melalui link, ya sudah saya unduh Peduli Lindungi saja",positive
9/6/2021 3:31,"Halo ka, Sudah 2 Minggu ini saya Tidak bisa akses akun Peduli Lindungi saya, baik lewat aplikasi maupun web mohon dibantu ",negative
9/18/2021 12:10,halo Ka? Berapa lama ya hasil PCR terkoneksi ke aplikasi peduli lindungi ? ,neutral
9/20/2021 2:38,mohon di bantu . . Kenapa data telepon saya di aplikasi peduli lindungi atas nama orang lain ? ,negative
9/6/2021 6:26,Selamat siang Bapak / Ibu Peduli Lindungi. . . . Saya mau bertanya. . . kenapa aplikasi peduli lindungi susah di akses? ,negative
9/18/2021 11:01,Aku sudah vaksin dua kali statusku di aplikasi peduli lindungi belum vaksin ,negative
9/17/2021 10:11,halo Peduli Lindungi. katanya peduli tapi ini tidak di pedulikan Tidak bisa vaksin karena Nomor Induk Kependudukan terpakai,negative
9/20/2021 14:18,waktu vaksin pakai nomor KITAS bagaimana untuk dapat sertifikat dari aplikasi peduli lindungi? ,neutral
9/17/2021 10:57,"halo selamat malam, ini nomor ponsel pribadi adik saya, Ketika masuk di Peduli Lindungi mau periksa sertifikat selalu tidak bisa ",negative
9/19/2021 4:15,alamat emailnya apakah masih Peduli Lindungi saya kirim email selalu gagal. Atau media apakah yang bisa saya hubungi ?,negative
9/22/2021 1:33,"Halo kak, saya SHOLIKIN, Saya periksa sertifikat vaksin pertama saya kok tidak bisa muncul ya di Peduli Lindungi ",negative
9/21/2021 8:59,apa perlu pegawai tambahan untuk mengatur Peduli Lindungi. . Tidak ada yang respon di 119 atau email. amit amit ,negative
9/16/2021 11:58,apa kabar untuk orang2 yang tidak bisa di vaksin karena punya masalah kesehatan ka? Apa mereka tidak berhak masuk mall? ,negative
9/4/2021 3:28,"aplikasi peduli lindungi tidak bisa dibuka di ponsel saya, itu karena Tidak mendukung atau apa ya",negative
9/6/2021 12:48,Bagaimana cara ganti nomor Ponsel. karena yang didaftarkan nomor ponsel keluarga tinggal di luar pulau. Apa tidak bisa pakai peduli lindungi?,negative
9/20/2021 3:35,yaampun susah sekali ngehubungi Pelayanan Konsumen Peduli Lindungi,negative
9/16/2021 13:51,Email ke Peduli Lindungi kok Tidak ada tanggapan ya?,negative
9/16/2021 2:29,"hai ka, aku mau bantu tetanggaku yang Tidak muncul sertifikat vaksinnya di aplikasi peduli lindungi. Bisakah dibantu?",negative
9/5/2021 10:50,"Halo mau tanya. Saya baru saja diperbarui aplikasi peduli lindungi, kemudian ketika hendak dibuka jadi keluar sendiri kenapa ya?",neutral
9/17/2021 16:18,Halo Peduli Lindungi saya masih merah padahal saya sudah vaksin 2 kali dan sertifikat sudah mulai tidak dapat dilihat pada aplikasi. ,negative
9/9/2021 16:28,"Saya kan sudah untuk akun sebelumnya lewat web, dan sekarang saya sudah unduh aplikasi peduli lindungi ",positive
9/16/2021 19:03,"Saya sudah vaksin tetapi ada kesalahan nama dan tahun lahir saya di sertifikat vaksin nya, apakah di peduli lindungi nya akan salah juga?",negative
9/19/2021 4:35,"selamat siang. Saya mau tanya dong, sudah vaksin 1 tapi sertifikat Tidak masuk di aplikasi atau web peduli lindungi. Kenapa ya?",neutral
9/8/2021 11:58,"halo, saya ada kesalahan 2 kali memasukan email di aplikasi peduli lindungi. Ini gimana ya jadinya ?",neutral
9/20/2021 10:26,halo ini Peduli Lindungi kerjanya dibayar pemerintah kan? Tolong sertifikat vaksinnya diterbitkan ya. ,negative
9/7/2021 14:27,"ka, ini saya mau Daftar di aplikasi peduli lindungi kenapa OTP- nya Tidak masuk terus ya? ",negative
9/20/2021 0:58,ketika saya daftar vaksin di Peduli Lindungi sudah saya lengkapi data Nomor Induk Kependudukan dan nama,neutral
9/16/2021 14:29,"Saya sudah vaksin 2x tapi di Peduli Lindungi tidak diperbarui, baru tertulis satu kali. Itu gimana ya?",negative
9/19/2021 6:49,Barusan saya dari mall dan lihat ada bapak2 Tidak bisa masuk karena ponsel nya tidak support untuk aplikasi peduli lindungi,negative
9/21/2021 11:09,"Izin menanyakan, saya belum vaksin kedua tapi di akun Peduli Lindungi saya statusnya sudah vaksin ",negative
9/16/2021 7:31,Kan kalau sertifikat vaksin punya ibu saya Ketika di periksa di web Peduli Lindungi kok data tidak ditemukan ya?,negative
9/21/2021 8:10,Saya sudah vaksin 2 kemarin . Tapi sertifikat vaksin belum muncul di Peduli Lindungi . Bisa dibantu ?,negative
9/16/2021 1:49,"Peduli Lindungi, ingin bertanya apabila mall atau perkantoran yang belum ada barcode Peduli Lindungi itu gimana?",neutral
9/10/2021 4:20,"Halo, mau bertanya Ka. . jika belum vaksin namun di aplikasi peduli lindungi kok Sudah ada sertifikat vaksin itu kenapa?",negative
9/17/2021 16:03,Halo ingin tanya saya sudah vaksin 2x. Namun data Nomor Induk Kependudukan di sertifikat vaksin Peduli Lindungi saya ada yang salah gimana ya kak?,negative
9/19/2021 10:59,Halo saya sudah vaksin ke 1 tapi di aplikasi peduli lindungi sertifikat saya belum keluar sudah lebih dari 2 Minggu,negative
9/5/2021 17:07,ini aplikasi peduli lindungi setelah di perbarui ke versi terbaru saya jadi tidak bisa masuk ke dalam akun saya,negative
9/16/2021 5:00,"ka mau tanya, kok aku abis perbarui aplikasi peduli lindungi tidaK bisa masuk lagi ya?",neutral
9/17/2021 2:31,ka saya sudah vaksin ke 2 sejak agustus lalu. Kenapa sampai saat ini sertifikat ke 2 saya belum ada di Peduli Lindungi ,negative
9/17/2021 7:48,"ka, sudah vaksin dosis pertama tapi sertifikat vaksin di Peduli Lindungi belum keluar, sudah dicoba di web nya juga",negative
9/21/2021 8:57,ka. . itu nomor 119 atau email Peduli Lindungi. . Seperti nya tidak bekerja. tidak ada yang angkat telepon atau menjawab email ,negative
9/18/2021 13:34,"bude aku ketika daftar vaksin melampirkan nomor telepon tapi nomornya sudah Tidak aktif, terus akun nya jadi tidak bisa di untuk dipakai",negative
9/18/2021 8:16,"aku sudah vaksin, kenapa belum muncul sertifikat di aplikasi peduli lindungi ya ?",negative
9/18/2021 2:32,aku jadwal vaksinasi kedua di aplikasi peduli lindungi dan itu vaksin berbeda ikut tanggal yang mana? Bedanya 1 bulan,negative
9/21/2021 3:56,kemarin saya sudah vaksin Pfizer tapi ko sertifikatnya belum keluar ya? Di status Peduli Lindungi masih merah ,negative
9/4/2021 15:18,kenapa ya di aplikasi peduli lindungi paspor digital saya setelah PCR tidak keluar ya ? Nomor Induk Kependudukan Sudah benar,neutral
9/7/2021 17:41,"ko saya mau masuk ke aplikasi peduli lindungi menggunakan email, tidak ada kode verifikasi yang masuk?",negative
9/18/2021 18:00,"Minta informasi nya jika kita sudah vaksin di Luar Negeri, agar terdaftar di aplikasi peduli lindungi bagaimana?",neutral
